time,carts_cpu,carts-db_cpu,catalogue_cpu,catalogue-db_cpu,front-end_cpu,orders_cpu,orders-db_cpu,payment_cpu,queue-master_cpu,rabbitmq_cpu,shipping_cpu,user_cpu,user-db_cpu,carts_mem,carts-db_mem,catalogue_mem,catalogue-db_mem,front-end_mem,orders_mem,orders-db_mem,payment_mem,queue-master_mem,rabbitmq_mem,shipping_mem,user_mem,user-db_mem,carts_lod,catalogue_lod,shipping_lod,carts_lat_50,catalogue_lat_50,shipping_lat_50,carts_lat_90,catalogue_lat_90,shipping_lat_90,carts_lat_99,catalogue_lat_99,shipping_lat_99
1652574300,1.283620619892715,100.00639048286766,99.86890857866419,0.1026524169495909,9.618022170218435,0.383471330680145,0.3783244861214286,0.08209470874098018,0.18900954653934915,0.6463782628214647,0.2057923465535689,0.7566294731092191,1.4923322000069552,343093248,312111104,26267648,431562752,184111104,331993088,268623872,8028160,301678592,95842304,306786304,18649088,741752832,4.433333333333334,16.3,0.4666666666666667,3.7660256410256414,0.06998069498069498,0.0025,6.3611111111111125,0.16758426966292145,0.0045000000000000005,7.469444444444447,0.24175842696629213,0.00495
1652574301,1.221370509795972,100.00639048286766,99.86890857866419,0.1026524169495909,9.618022170218435,0.383471330680145,0.3783244861214286,0.08209470874098018,0.17555052685258918,0.6463782628214647,0.1914893874862648,0.7566294731092191,1.4923322000069552,343379968,312111104,26267648,431562752,184111104,331993088,268623872,8028160,301678592,95842304,306786304,18649088,741752832,4.433333333333334,16.3,0.4,3.7660256410256414,0.06998069498069498,0.0025,6.3611111111111125,0.16758426966292145,0.0045000000000000005,7.469444444444447,0.24175842696629213,0.00495
1652574302,1.221370509795972,100.00639048286766,99.86890857866419,0.1026524169495909,9.618022170218435,0.3398193161839468,0.3783244861214286,0.08209470874098018,0.17555052685258918,0.6463782628214647,0.1914893874862648,0.7566294731092191,1.255731273900587,343379968,312111104,26267648,431562752,184111104,331993088,268623872,8028160,301678592,95842304,306786304,18649088,741916672,4.433333333333334,16.3,0.4,3.7660256410256414,0.06998069498069498,0.0025,6.3611111111111125,0.16758426966292145,0.0045000000000000005,7.469444444444447,0.24175842696629213,0.00495
1652574303,1.221370509795972,100.00639048286766,99.89113627822192,0.1026524169495909,9.618022170218435,0.3398193161839468,0.3783244861214286,0.08209470874098018,0.17555052685258918,0.6463782628214647,0.1914893874862648,0.6291163894049515,1.515974932605253,343379968,312111104,26267648,431562752,184111104,331993088,268623872,8028160,301678592,95842304,306786304,18649088,741916672,4.433333333333334,16.3,0.4,3.7660256410256414,0.06998069498069498,0.0025,6.3611111111111125,0.16758426966292145,0.0045000000000000005,7.469444444444447,0.24175842696629213,0.00495
1652574304,1.221370509795972,99.98485312276716,99.89113627822192,0.09425371005913158,9.618022170218435,0.3398193161839468,0.3783244861214286,0.08209470874098018,0.17555052685258918,0.6463782628214647,0.1914893874862648,0.6123024011136357,1.515974932605253,343379968,312111104,26267648,431562752,184111104,331993088,268623872,8028160,301678592,95842304,306786304,18649088,741916672,4.433333333333334,16.3,0.4,3.7660256410256414,0.06998069498069498,0.0025,6.3611111111111125,0.16758426966292145,0.0045000000000000005,7.469444444444447,0.24175842696629213,0.00495
1652574305,1.221370509795972,99.98485312276716,99.89113627822192,0.09425371005913158,9.337173178498832,0.3398193161839468,0.3783244861214286,0.08209470874098018,0.17578236070012174,0.6463782628214647,0.1914893874862648,0.5954884128223196,1.515974932605253,343379968,312111104,26267648,431562752,183939072,331993088,268623872,8028160,301678592,95842304,306786304,18649088,741916672,4.433333333333334,16.3,0.4,3.7660256410256414,0.06998069498069498,0.0025,6.3611111111111125,0.16758426966292145,0.0045000000000000005,7.469444444444447,0.24175842696629213,0.00495
1652574306,1.221370509795972,99.98485312276716,99.89113627822192,0.09425371005913158,9.337173178498832,0.3398193161839468,0.3783244861214286,0.08209470874098018,0.17578236070012174,0.5204242763300043,0.1914893874862648,0.5786744245310036,1.515974932605253,343379968,312111104,26267648,431562752,183939072,331993088,268623872,8028160,301678592,95842304,306786304,18649088,741916672,4.433333333333334,16.3,0.4,3.7660256410256414,0.06998069498069498,0.0025,6.3611111111111125,0.16758426966292145,0.0045000000000000005,7.469444444444447,0.24175842696629213,0.00495
1652574307,1.221370509795972,77.88931152544811,99.89113627822192,0.09425371005913158,9.337173178498832,0.3398193161839468,0.3783244861214286,0.07715968463281214,0.17578236070012174,0.5060603149339717,0.1914893874862648,0.5618604362396876,1.515974932605253,343379968,312111104,26267648,431562752,183939072,331993088,268623872,8028160,301678592,95842304,306786304,18649088,741916672,4.433333333333334,16.3,0.4,3.7660256410256414,0.06998069498069498,0.0025,6.3611111111111125,0.16758426966292145,0.0045000000000000005,7.469444444444447,0.24175842696629213,0.00495
1652574308,1.221370509795972,75.66742590049772,99.89113627822192,0.09425371005913158,9.337173178498832,0.3398193161839468,0.3783244861214286,0.07715968463281214,0.17578236070012174,0.6629779240135896,0.1914893874862648,0.7317379798563012,1.515974932605253,343379968,312111104,26267648,431562752,183939072,331993088,268623872,8028160,301678592,95838208,306786304,18649088,741916672,4.433333333333334,16.3,0.4,3.7660256410256414,0.06998069498069498,0.0025,6.3611111111111125,0.16758426966292145,0.0045000000000000005,7.469444444444447,0.24175842696629213,0.00495
1652574309,1.221370509795972,73.44554027554734,99.89113627822192,0.09480592227398134,9.337173178498832,0.3398193161839468,0.3783244861214286,0.07337452503753351,0.17578236070012174,0.6603627039943659,0.1914893874862648,0.7317379798563012,1.515974932605253,343379968,312111104,26267648,431562752,183939072,331993088,268623872,8028160,301678592,95838208,306786304,18649088,741916672,4.433333333333334,16.066666666666666,0.4,3.7660256410256414,0.07178030303030303,0.0025,6.3611111111111125,0.17141304347826092,0.0045000000000000005,7.469444444444447,0.24214130434782605,0.00495
1652574310,1.221370509795972,71.22365465059697,99.89113627822192,0.09480592227398134,9.337173178498832,0.3398193161839468,0.3783244861214286,0.07337452503753351,0.17578236070012174,0.6603627039943659,0.1914893874862648,0.7317379798563012,1.515974932605253,343379968,312111104,26267648,431562752,183939072,331993088,268623872,8028160,301678592,95838208,306786304,18649088,741916672,4.266666666666667,16.066666666666666,0.4,5.2272727272727275,0.07178030303030303,0.0025,8.717391304347824,0.17141304347826092,0.0045000000000000005,9.969565217391304,0.24214130434782605,0.00495
1652574311,1.221370509795972,69.00176902564658,99.89113627822192,0.09480592227398134,9.337173178498832,0.3656735113234819,0.43063529303605336,0.07337452503753351,0.17578236070012174,0.6603627039943659,0.1914893874862648,0.6959859284768815,1.515974932605253,343379968,312111104,26267648,431562752,183939072,331923456,268767232,8028160,301678592,95838208,306786304,18649088,741916672,4.266666666666667,16.066666666666666,0.4,5.2272727272727275,0.07178030303030303,0.0025,8.717391304347824,0.17141304347826092,0.0045000000000000005,9.969565217391304,0.24214130434782605,0.00495
1652574312,1.221370509795972,66.7798834006962,99.89113627822192,0.09480592227398134,9.337173178498832,0.3656735113234819,0.43063529303605336,0.07337452503753351,0.17578236070012174,0.6603627039943659,0.1914893874862648,0.6959859284768815,1.515974932605253,343379968,312111104,26132480,431562752,183939072,331923456,268767232,8028160,301678592,95838208,306786304,18649088,741916672,4.266666666666667,16.066666666666666,0.4,5.2272727272727275,0.07178030303030303,0.0025,8.717391304347824,0.17141304347826092,0.0045000000000000005,9.969565217391304,0.24214130434782605,0.00495
1652574313,0.8665606945054478,64.55799777574582,99.89113627822192,0.09480592227398134,9.337173178498832,0.3656735113234819,0.43063529303605336,0.07337452503753351,0.17578236070012174,0.6603627039943659,0.1914893874862648,0.6959859284768815,1.515974932605253,343379968,312111104,26132480,431562752,183939072,331923456,268767232,8028160,301678592,95838208,306786304,18649088,741916672,4.266666666666667,16.066666666666666,0.4,5.2272727272727275,0.07178030303030303,0.0025,8.717391304347824,0.17141304347826092,0.0045000000000000005,9.969565217391304,0.24214130434782605,0.00495
1652574314,0.891948834679928,99.94359115431787,99.89113627822192,0.09480592227398134,9.075605079319281,0.3656735113234819,0.43063529303605336,0.07337452503753351,0.17578236070012174,0.6603627039943659,0.1914893874862648,0.6959859284768815,1.515974932605253,343379968,311902208,26132480,431562752,183939072,331923456,268767232,8028160,301678592,95838208,306786304,18649088,741916672,4.266666666666667,16.066666666666666,0.4,5.2272727272727275,0.07178030303030303,0.0025,8.717391304347824,0.17141304347826092,0.0045000000000000005,9.969565217391304,0.24214130434782605,0.00495
1652574315,0.9173369748544083,99.94359115431787,99.89113627822192,0.09480592227398134,9.075605079319281,0.3656735113234819,0.43063529303605336,0.07337452503753351,0.17578236070012174,0.6603627039943659,0.1914893874862648,0.6959859284768815,1.515974932605253,343379968,311902208,26132480,431562752,183939072,331923456,268767232,8028160,301678592,95838208,306786304,18649088,741916672,4.266666666666667,16.066666666666666,0.4,5.2272727272727275,0.07178030303030303,0.0025,8.717391304347824,0.17141304347826092,0.0045000000000000005,9.969565217391304,0.24214130434782605,0.00495
1652574316,1.142466307851612,99.94359115431787,99.89113627822192,0.09480592227398134,9.075605079319281,0.3656735113234819,0.43063529303605336,0.07337452503753351,0.17578236070012174,0.6603627039943659,0.13904682723335976,0.6959859284768815,1.515974932605253,343379968,311902208,26132480,431562752,183939072,331923456,268767232,8028160,301678592,95838208,306786304,18649088,741916672,4.266666666666667,16.066666666666666,0.36666666666666664,5.2272727272727275,0.07178030303030303,0.0025,8.717391304347824,0.17141304347826092,0.0045,9.969565217391304,0.24214130434782605,0.00495
