time,carts_cpu,carts-db_cpu,catalogue_cpu,catalogue-db_cpu,front-end_cpu,orders_cpu,orders-db_cpu,payment_cpu,queue-master_cpu,rabbitmq_cpu,shipping_cpu,user_cpu,user-db_cpu,carts_mem,carts-db_mem,catalogue_mem,catalogue-db_mem,front-end_mem,orders_mem,orders-db_mem,payment_mem,queue-master_mem,rabbitmq_mem,shipping_mem,user_mem,user-db_mem,carts_lod,catalogue_lod,shipping_lod,carts_lat_50,catalogue_lat_50,shipping_lat_50,carts_lat_90,catalogue_lat_90,shipping_lat_90,carts_lat_99,catalogue_lat_99,shipping_lat_99
1652826600,1.8924454789962457,67.9729785883532,1.4235634149523435,0.12491203994948903,13.479218763261155,0.7906252587017897,0.4627050458356815,0.10859494949410908,0.1362501466665991,0.6533495074990845,0.2723542176953023,1.485721754176128,1.005800370471137,332824576,218058752,10346496,431570944,111992832,328933376,166547456,7602176,267329536,94052352,305893376,14659584,242757632,8.3,18.366666666666667,0.9,0.23875000000000005,0.027992957746478874,0.0025,0.938392857142857,0.06869318181818185,0.0045000000000000005,2.2924999999999995,0.09686931818181818,0.00495
1652826601,1.989466826617769,67.9729785883532,1.4235634149523435,0.0703718145487715,13.479218763261155,0.7906252587017897,0.4627050458356815,0.10859494949410908,0.24081218591329093,0.6533495074990845,0.2723542176953023,1.485721754176128,1.005800370471137,332697600,218058752,10346496,431570944,111992832,328933376,166547456,7602176,267329536,94052352,305893376,14659584,242757632,8.566666666666666,18.366666666666667,0.9,0.30937499999999996,0.027992957746478874,0.0025,1.4855263157894731,0.06869318181818185,0.0045000000000000005,2.3985526315789474,0.09686931818181818,0.00495
1652826602,1.989466826617769,67.9729785883532,1.4235634149523435,0.07327332627074036,13.479218763261155,0.7906252587017897,0.38239487338013506,0.10859494949410908,0.24081218591329093,0.6533495074990845,0.2723542176953023,1.485721754176128,0.9695890815125178,332697600,218058752,10346496,431570944,111992832,328933376,166547456,7602176,267329536,94052352,305893376,14659584,242757632,8.566666666666666,18.366666666666667,0.9,0.30937499999999996,0.027992957746478874,0.0025,1.4855263157894731,0.06869318181818185,0.0045000000000000005,2.3985526315789474,0.09686931818181818,0.00495
1652826603,1.989466826617769,67.9729785883532,1.4235634149523435,0.07617483799270922,13.479218763261155,0.7906252587017897,0.372112539028231,0.10859494949410908,0.24081218591329093,0.6533495074990845,0.2723542176953023,1.485721754176128,1.035131660606884,332697600,218058752,10346496,431570944,111992832,328933376,166547456,7602176,267329536,94052352,305893376,14659584,243105792,8.566666666666666,18.366666666666667,0.9,0.30937499999999996,0.027992957746478874,0.0025,1.4855263157894731,0.06869318181818185,0.0045000000000000005,2.3985526315789474,0.09686931818181818,0.00495
1652826604,1.989466826617769,67.9729785883532,1.4235634149523435,0.07907634971467806,13.479218763261155,0.8291120297357759,0.361830204676327,0.10859494949410908,0.24081218591329093,0.6533495074990845,0.2723542176953023,1.485721754176128,1.035131660606884,332697600,218058752,10346496,431570944,111992832,328933376,166547456,7602176,267329536,94052352,305893376,14659584,243105792,8.566666666666666,18.366666666666667,0.9,0.30937499999999996,0.027992957746478874,0.0025,1.4855263157894731,0.06869318181818185,0.0045000000000000005,2.3985526315789474,0.09686931818181818,0.00495
1652826605,1.989466826617769,67.9729785883532,1.4235634149523435,0.08197786143664691,13.479218763261155,0.8291120297357759,0.3515478703244229,0.10859494949410908,0.24081218591329093,0.6509435446874621,0.2723542176953023,1.4172027987336955,1.035131660606884,332697600,218058752,10346496,431570944,111992832,328933376,166547456,7602176,267329536,94052352,305893376,14659584,243105792,8.566666666666666,18.366666666666667,0.9,0.30937499999999996,0.027992957746478874,0.0025,1.4855263157894731,0.06869318181818185,0.0045000000000000005,2.3985526315789474,0.09686931818181818,0.00495
1652826606,1.989466826617769,66.63910784879803,1.4267857598262788,0.08487937315861577,13.479218763261155,0.8291120297357759,0.46144577609972803,0.10859494949410908,0.24081218591329093,0.6509435446874621,0.2723542176953023,1.4172027987336955,1.035131660606884,332697600,217972736,10358784,431570944,111992832,328933376,166563840,7602176,267329536,94052352,305893376,14659584,243105792,8.566666666666666,18.366666666666667,0.9,0.30937499999999996,0.027992957746478874,0.0025,1.4855263157894731,0.06869318181818185,0.0045000000000000005,2.3985526315789474,0.09686931818181818,0.00495
1652826607,1.989466826617769,66.63910784879803,1.4267857598262788,0.0877808848805846,13.479218763261155,0.8291120297357759,0.461445776099728,0.10859494949410908,0.24081218591329093,0.6509435446874621,0.2791907923510061,1.592681657248468,1.035131660606884,332697600,217972736,10358784,431570944,111992832,328933376,166563840,7602176,267329536,94052352,305889280,14516224,243105792,8.566666666666666,18.366666666666667,0.9,0.30937499999999996,0.027992957746478874,0.0025,1.4855263157894731,0.06869318181818185,0.0045000000000000005,2.3985526315789474,0.09686931818181818,0.00495
1652826608,1.989466826617769,66.63910784879803,1.4267857598262788,0.09068239660255346,10.922510502065254,0.8291120297357759,0.4424751355757875,0.10859494949410908,0.24081218591329093,0.6509435446874621,0.2791907923510061,1.592681657248468,1.035131660606884,332697600,217972736,10358784,431570944,111992832,328933376,166563840,7602176,267329536,94052352,305889280,14516224,243105792,8.566666666666666,18.366666666666667,0.9,0.30937499999999996,0.027992957746478874,0.0025,1.4855263157894731,0.06869318181818185,0.0045000000000000005,2.3985526315789474,0.09686931818181818,0.00495
1652826609,1.989466826617769,66.63910784879803,1.421439661527109,0.0935839083245223,10.622972307326116,0.8291120297357759,0.4424751355757875,0.10859494949410908,0.24081218591329093,0.6509435446874621,0.19174675591641668,1.592681657248468,1.035131660606884,332697600,217972736,10358784,431570944,111992832,328933376,166563840,7602176,267329536,94052352,305889280,14516224,243105792,8.566666666666666,18.366666666666667,0.9,0.30937499999999996,0.027992957746478874,0.0025,1.4855263157894731,0.06869318181818185,0.0045000000000000005,2.3985526315789474,0.09686931818181818,0.00495
